test_id	test_class	test_method	phpunit_result	assertions	time_s	first_detail_line	structural_layer	structural_area	business_intent	business_invariant	lifecycle_state	capability	actor	authorization	entry_point	authoritative_decision_source	business_decision_ownership	fixture_assumptions	expected_behaviour	failure_classification	evidence	coverage_contribution	coverage_gap	legacy_observation	open_question
Tests\Feature\Election\ConstitutionalVotingProtectionTest::test_expired_slug_can_reach_code_creation_during_non_voting	Tests\Feature\Election\ConstitutionalVotingProtectionTest	test_expired_slug_can_reach_code_creation_during_non_voting	PASSED	1	0.060		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ConstitutionalVotingProtectionTest::test_skipping_steps_blocked_when_not_voting_active	Tests\Feature\Election\ConstitutionalVotingProtectionTest	test_skipping_steps_blocked_when_not_voting_active	PASSED	1	0.063		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ConstitutionalVotingProtectionTest::test_slug_possession_does_not_imply_voting_authority	Tests\Feature\Election\ConstitutionalVotingProtectionTest	test_slug_possession_does_not_imply_voting_authority	PASSED	2	0.062		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\CsvVoterImportTest::admin_can_import_voters_via_csv	Tests\Feature\Election\CsvVoterImportTest	admin_can_import_voters_via_csv	PASSED	1	0.127		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\CsvVoterImportTest::csv_import_handles_large_files_gracefully	Tests\Feature\Election\CsvVoterImportTest	csv_import_handles_large_files_gracefully	PASSED	1	0.219		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\CsvVoterImportTest::csv_import_respects_membership_mode	Tests\Feature\Election\CsvVoterImportTest	csv_import_respects_membership_mode	PASSED	1	0.171		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\CsvVoterImportTest::csv_import_skips_already_assigned_voters	Tests\Feature\Election\CsvVoterImportTest	csv_import_skips_already_assigned_voters	PASSED	1	0.082		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\CsvVoterImportTest::csv_import_validates_email_format	Tests\Feature\Election\CsvVoterImportTest	csv_import_validates_email_format	PASSED	1	0.090		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\CurrentStateColumnDropTest::test_current_state_column_does_not_exist_on_elections_table	Tests\Feature\Election\CurrentStateColumnDropTest	test_current_state_column_does_not_exist_on_elections_table	PASSED	1	0.031		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_begin_setup_sets_setup_started_at	Tests\Feature\Election\ElectionActivationTest	test_begin_setup_sets_setup_started_at	PASSED	2	0.082		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_cannot_activate_already_active_election	Tests\Feature\Election\ElectionActivationTest	test_cannot_activate_already_active_election	PASSED	1	0.086		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_cannot_activate_completed_election	Tests\Feature\Election\ElectionActivationTest	test_cannot_activate_completed_election	PASSED	1	0.091		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_chief_can_activate_planned_election	Tests\Feature\Election\ElectionActivationTest	test_chief_can_activate_planned_election	PASSED	5	0.095		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_commissioner_cannot_activate_election	Tests\Feature\Election\ElectionActivationTest	test_commissioner_cannot_activate_election	PASSED	2	0.088		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_deputy_can_activate_planned_election	Tests\Feature\Election\ElectionActivationTest	test_deputy_can_activate_planned_election	PASSED	3	0.100		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_email_notification_not_sent_to_inactive_chiefs	Tests\Feature\Election\ElectionActivationTest	test_email_notification_not_sent_to_inactive_chiefs	FAILURE	1	0.096	The expected [App\Notifications\ElectionReadyForActivation] notification was not sent.	Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_email_notification_sent_to_all_active_chiefs	Tests\Feature\Election\ElectionActivationTest	test_email_notification_sent_to_all_active_chiefs	FAILURE	1	0.097	The expected [App\Notifications\ElectionReadyForActivation] notification was not sent.	Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_email_notification_sent_to_chief_when_election_created	Tests\Feature\Election\ElectionActivationTest	test_email_notification_sent_to_chief_when_election_created	FAILURE	1	0.093	The expected [App\Notifications\ElectionReadyForActivation] notification was not sent.	Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	Mechanism not yet established	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionActivationTest::test_owner_cannot_activate_election	Tests\Feature\Election\ElectionActivationTest	test_owner_cannot_activate_election	PASSED	2	0.088		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogMigrationTest::test_election_audit_logs_table_exists	Tests\Feature\Election\ElectionAuditLogMigrationTest	test_election_audit_logs_table_exists	PASSED	1	0.033		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogMigrationTest::test_has_all_required_columns	Tests\Feature\Election\ElectionAuditLogMigrationTest	test_has_all_required_columns	PASSED	11	0.046		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogMigrationTest::test_json_columns_exist	Tests\Feature\Election\ElectionAuditLogMigrationTest	test_json_columns_exist	PASSED	2	0.031		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_belongs_to_election	Tests\Feature\Election\ElectionAuditLogModelTest	test_belongs_to_election	PASSED	2	0.039		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_belongs_to_user	Tests\Feature\Election\ElectionAuditLogModelTest	test_belongs_to_user	PASSED	2	0.069		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_casts_new_values_as_array	Tests\Feature\Election\ElectionAuditLogModelTest	test_casts_new_values_as_array	PASSED	2	0.034		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_casts_old_values_as_array	Tests\Feature\Election\ElectionAuditLogModelTest	test_casts_old_values_as_array	PASSED	2	0.033		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_model_uses_uuid_primary_key	Tests\Feature\Election\ElectionAuditLogModelTest	test_model_uses_uuid_primary_key	PASSED	2	0.034		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_record_method_captures_request_data_automatically	Tests\Feature\Election\ElectionAuditLogModelTest	test_record_method_captures_request_data_automatically	PASSED	5	0.048		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_scope_for_action	Tests\Feature\Election\ElectionAuditLogModelTest	test_scope_for_action	PASSED	2	0.036		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_scope_for_election	Tests\Feature\Election\ElectionAuditLogModelTest	test_scope_for_election	PASSED	2	0.037		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionAuditLogModelTest::test_static_record_method_creates_log	Tests\Feature\Election\ElectionAuditLogModelTest	test_static_record_method_creates_log	PASSED	6	0.045		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_cannot_submit_demo_type	Tests\Feature\Election\ElectionCreationTest	test_cannot_submit_demo_type	PASSED	2	0.102		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_create_page_renders_timezone_field	Tests\Feature\Election\ElectionCreationTest	test_create_page_renders_timezone_field	PASSED	2	0.103		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_description_is_optional	Tests\Feature\Election\ElectionCreationTest	test_description_is_optional	PASSED	2	0.153		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_draft_election_created_with_null_dates	Tests\Feature\Election\ElectionCreationTest	test_draft_election_created_with_null_dates	PASSED	4	0.151		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_draft_election_state_is_draft	Tests\Feature\Election\ElectionCreationTest	test_draft_election_state_is_draft	PASSED	1	0.147		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_election_chief_cannot_create_election	Tests\Feature\Election\ElectionCreationTest	test_election_chief_cannot_create_election	PASSED	2	0.106		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_election_commissioner_cannot_create_election	Tests\Feature\Election\ElectionCreationTest	test_election_commissioner_cannot_create_election	PASSED	2	0.104		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_election_defaults_to_draft_state	Tests\Feature\Election\ElectionCreationTest	test_election_defaults_to_draft_state	PASSED	1	0.147		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_election_deputy_cannot_create_election	Tests\Feature\Election\ElectionCreationTest	test_election_deputy_cannot_create_election	PASSED	2	0.104		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_election_name_must_be_unique_within_organisation	Tests\Feature\Election\ElectionCreationTest	test_election_name_must_be_unique_within_organisation	PASSED	2	0.107		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionCreationTest::test_election_requires_expected_voter_count	Tests\Feature\Election\ElectionCreationTest	test_election_requires_expected_voter_count	PASSED	2	0.114		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
