document_id	queue_position	path	lane	firewalled	exists	bytes	lines	hash	mtime_key	filename_datestamp	step	step_series	body_date	order_key	order_evidence	signals	triage_score	theory_bearing	read_status	duplicate_group
Q00089	89	docs/knowledgeos/brainstorming/20260822-140622-paninian-grammar-compiler-architecture-parallel.md	(root)	False	True	19383	1472	7774b9ccc1fee08b7ecaf9df410552e3	2026-08-22T14:06	2026-08-22T14:06:22				3|2026-08-22T14:06:22	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00090	90	docs/knowledgeos/brainstorming/20260822-140939-knowledgeos-semantic-compiler-architecture-research-extraction.md	(root)	False	True	36887	954	5e8dc54dfa93d1bec82e28d8116fce83	2026-08-22T14:09	2026-08-22T14:09:39				3|2026-08-22T14:09:39	3-filename-datestamp	defn|typed_arrow	2	YES	NOT-READ	
Q00091	91	docs/knowledgeos/brainstorming/20260822-141513-semantic-compiler-cpu-prototype-benchmark-first-run.md	(root)	False	True	14637	687	10b58f22e36b8d8129a576a957058b49	2026-08-22T14:15	2026-08-22T14:15:13				3|2026-08-22T14:15:13	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00092	92	docs/knowledgeos/brainstorming/20260822-143217-benchmark-verification-reinterpreted-knowledgeos-v1-1-layers.md	(root)	False	True	39343	1656	32c4723e85b866a301af6851c92a6618	2026-08-22T14:32	2026-08-22T14:32:17				3|2026-08-22T14:32:17	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00093	93	docs/knowledgeos/brainstorming/20260822-143421-semantic-compiler-kernel-boundary-refinement-kos-ev.md	(root)	False	True	20180	930	d2a523326edb6410fba5d7fcfa2b3d2e	2026-08-22T14:34	2026-08-22T14:34:21				3|2026-08-22T14:34:21	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00094	94	docs/knowledgeos/brainstorming/20260822-143844-next-steps-architecture-first-then-semantic-compiler-experiment.md	(root)	False	True	9936	400	6b20a7176de89221a464b37902619adc	2026-08-22T14:38	2026-08-22T14:38:44				3|2026-08-22T14:38:44	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00095	95	docs/knowledgeos/brainstorming/20260822-154923-snf-measurement-framework-mathematical-review.md	(root)	False	True	40065	1680	99a845449087d7e6946a34d02486b51d	2026-08-22T15:49	2026-08-22T15:49:23				3|2026-08-22T15:49:23	3-filename-datestamp	defn|typed_arrow|glyph	3	YES	NOT-READ	
Q00096	96	docs/knowledgeos/brainstorming/kernel/20260822-161933-snf-formula-research-review-and-measurement-framework.md	kernel	False	True	52445	1562	ce33e2506691593d5e719e8bf167499a	2026-08-22T16:19	2026-08-22T16:19:33				3|2026-08-22T16:19:33	3-filename-datestamp	math_display	1	LIKELY	NOT-READ	
Q00097	97	docs/knowledgeos/brainstorming/20260823-103255-candidate-set-architecture-ah6-interpretation-execution-separation.md	(root)	False	True	5943	174	54ddb4b38082d33e4aded446b91b22f3	2026-08-23T10:32	2026-08-23T10:32:55				3|2026-08-23T10:32:55	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00098	98	docs/knowledgeos/brainstorming/20260823-103606-kernel-eight-capacities-k1-k8-and-minimum-kernel.md	(root)	False	True	12529	530	9c2b4043bed65a19d6665d98db360783	2026-08-23T10:36	2026-08-23T10:36:06				3|2026-08-23T10:36:06	3-filename-datestamp	verdict	1	LIKELY	NOT-READ	
Q00099	99	docs/knowledgeos/brainstorming/20260823-104148-constitutional-knowledge-engine-six-pillars-and-state-machine.md	(root)	False	True	18957	393	d178db6aeb8e0a80ebf2291484d91306	2026-08-23T10:41	2026-08-23T10:41:48				3|2026-08-23T10:41:48	3-filename-datestamp	defn|typed_arrow	2	YES	NOT-READ	
Q00100	100	docs/knowledgeos/brainstorming/20260823-104251-constitutional-dsl-intent-vocabulary-and-evidence-weighting-model.md	(root)	False	True	17604	480	9bd86817c2763cd4865730e2ed0ef875	2026-08-23T10:42	2026-08-23T10:42:51				3|2026-08-23T10:42:51	3-filename-datestamp	verdict|claimword	2	YES	NOT-READ	
Q00101	101	docs/knowledgeos/brainstorming/20260823-105200-ddd-interrogation-intent-vs-command-and-evidence-weighting-red-flag.md	(root)	False	True	15743	703	6f4bb5b9609a273bd5e8b33c39681b34	2026-08-23T10:52	2026-08-23T10:52:00				3|2026-08-23T10:52:00	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00102	102	docs/knowledgeos/brainstorming/kernel/20260823-110248-kernel-ddd-critical-review-god-object-conflations.md	kernel	False	True	53569	1483	a318af3bbcb0b3a7295c32fe6453e142	2026-08-23T11:02	2026-08-23T11:02:48				3|2026-08-23T11:02:48	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00103	103	docs/knowledgeos/brainstorming/kernel/20260823-110305-f1-f5-closes-domain-discovery-gap-duplicate.md	kernel	False	True	10482	345	61751830c1b6f22e7b7578ba9f41e093	2026-08-23T11:03	2026-08-23T11:03:05				3|2026-08-23T11:03:05	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00104	104	docs/knowledgeos/brainstorming/kernel/20260823-110950-kernel-domain-level-brainstorming-admission-hypotheses.md	kernel	False	True	45179	1216	4bfcf868e65ecf4650e825494799d9cd	2026-08-23T11:09	2026-08-23T11:09:50				3|2026-08-23T11:09:50	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00105	105	docs/knowledgeos/brainstorming/kernel/20260823-111647-epistemic-lifecycle-domain-discovery-admission-as-first-transition.md	kernel	False	True	36255	1081	4155d1dc9b0ec1380b5d46eaa09e407e	2026-08-23T11:16	2026-08-23T11:16:47				3|2026-08-23T11:16:47	3-filename-datestamp	typed_arrow|verdict	2	YES	NOT-READ	
Q00106	106	docs/knowledgeos/brainstorming/kernel/20260823-112155-perplexity-kernel-domain-responsibility-brainstorming.md	kernel	False	True	64957	1852	98af403b5a51a0af69c0bde40cbd93c0	2026-08-23T11:21	2026-08-23T11:21:55				3|2026-08-23T11:21:55	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00107	107	docs/knowledgeos/brainstorming/kernel/20260823-112855-kimi-kernel-epistemic-accountability-core-ganesha-shiva-shakti.md	kernel	False	True	45420	983	0abfbbcfa1c55247e05df581b110a6b3	2026-08-23T11:28	2026-08-23T11:28:55				3|2026-08-23T11:28:55	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00108	108	docs/knowledgeos/brainstorming/kernel/20260823-113410-perplexity-smallest-consistency-boundary-investigation.md	kernel	False	True	66330	1581	64d34ab7d892ff8c7e77b05805b9adfa	2026-08-23T11:34	2026-08-23T11:34:10				3|2026-08-23T11:34:10	3-filename-datestamp	verdict	1	LIKELY	NOT-READ	
Q00109	109	docs/knowledgeos/brainstorming/kernel/20260823-113645-deepseek-consistency-boundary-domain-discovery.md	kernel	False	True	44003	1106	0a2e28b6bcfcf461dedaa9239def90f3	2026-08-23T11:36	2026-08-23T11:36:45				3|2026-08-23T11:36:45	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00110	110	docs/knowledgeos/brainstorming/kernel/20260823-114358-deepseek-kernel-twelve-fundamental-questions.md	kernel	False	True	84910	2506	03c6cb7ba568f86f9a6266054a0f3905	2026-08-23T11:43	2026-08-23T11:43:58				3|2026-08-23T11:43:58	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00111	111	docs/knowledgeos/brainstorming/kernel/20260823-114530-aggregate-hypothesis-falsification-atomicity-vs-relatedness.md	kernel	False	True	39013	1233	5610e0365d70f5740721bff51168310f	2026-08-23T11:45	2026-08-23T11:45:30				3|2026-08-23T11:45:30	3-filename-datestamp	verdict|claimword	2	YES	NOT-READ	
Q00112	112	docs/knowledgeos/brainstorming/kernel/20260823-123619-kernel-domain-discovery-twelve-questions-across-all-lenses.md	kernel	False	True	37042	1087	550af993d66ff924d522746d2cbb8e4f	2026-08-23T12:36	2026-08-23T12:36:19				3|2026-08-23T12:36:19	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00113	113	docs/knowledgeos/brainstorming/kernel/20260823-123630-kernel-brainstorming-phase-consolidated-summary.md	kernel	False	True	27211	1225	ff925547302b0ccb59f28dc60953d287	2026-08-23T12:36	2026-08-23T12:36:30				3|2026-08-23T12:36:30	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00114	114	docs/knowledgeos/brainstorming/20260823_1239_working_state.md	(root)	False	True	5725	200	f270742fb3390c8bfb2a4e9fd949dc15	2026-08-23T12:39					4|000114	4-queue-position	defn|verdict|claimword	3	YES	NOT-READ	
Q00115	115	docs/knowledgeos/brainstorming/20260823-205735-knowledgeos-lens-system-twenty-six-lenses-consolidated.md	(root)	False	True	24311	1103	5bb71a17a8c19cf06f2a6a12e2007ef2	2026-08-23T20:57	2026-08-23T20:57:35				3|2026-08-23T20:57:35	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00116	116	docs/knowledgeos/brainstorming/20260823-210001-topological-lens-boundaries-connectedness-and-failure-modes.md	(root)	False	True	13742	595	ab761adf326eed111bac518395c2f6f2	2026-08-23T21:00	2026-08-23T21:00:01				3|2026-08-23T21:00:01	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00117	117	docs/knowledgeos/brainstorming/00_INDEX.md	(root)	False	True	37829	313	3df04c800d1ef899be34d84b11a05729	2026-08-23T22:15					4|000117	4-queue-position	typed_arrow|verdict	2	YES	NOT-READ	
Q00118	118	docs/knowledgeos/brainstorming/kernel/20260823-225038-knowledgeos-kernel-multi-lens-domain-discovery.md	kernel	False	True	41335	1306	566fbf22393390f1f04a47fc946a831b	2026-08-23T22:50	2026-08-23T22:50:38				3|2026-08-23T22:50:38	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00119	119	docs/knowledgeos/brainstorming/kernel/20260823-225443-lens-system-read-through-ddd-separation-of-concerns.md	kernel	False	True	17968	442	5ed7c4a98f3d9b37d9665ff152bb43f2	2026-08-23T22:54	2026-08-23T22:54:43				3|2026-08-23T22:54:43	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00120	120	docs/knowledgeos/brainstorming/kernel/20260823-230117-chinese-philosophical-lenses-value-assessment-for-kernel-finding.md	kernel	False	True	29789	920	95f9b98fd0fcc6a7029ecbe9a5cb21c9	2026-08-23T23:01	2026-08-23T23:01:17				3|2026-08-23T23:01:17	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00121	121	docs/knowledgeos/brainstorming/kernel/20260823-232146-adr-kos-kernel-001-kernel-scope-and-boundary-proposal.md	kernel	False	True	20151	753	7a5047cdc481266e04cd5ec163e30279	2026-08-23T23:21	2026-08-23T23:21:46				3|2026-08-23T23:21:46	3-filename-datestamp	verdict|claimword	2	YES	NOT-READ	
Q00122	122	docs/knowledgeos/brainstorming/kernel/20260823-232815-kimi-adversarial-stress-test-compared-with-deepseek-and-perplexity.md	kernel	False	True	15672	640	c2e2c579b35d8117af6c199d5329d37e	2026-08-23T23:28	2026-08-23T23:28:15				3|2026-08-23T23:28:15	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00123	123	docs/knowledgeos/brainstorming/kernel/20260823-233040-research-commission-chinese-philosophical-lenses-for-knowledge-kernel.md	kernel	False	True	241117	3835	9fe4e64e0e9974332c9e6d7f624dd359	2026-08-23T23:30	2026-08-23T23:30:40				3|2026-08-23T23:30:40	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00124	124	docs/knowledgeos/brainstorming/kernel/20260823-234750-tarka-sangraha-nyaya-lens-nine-attack-families-for-kernel.md	kernel	False	True	12405	453	e90fb6343dd8791dccc611703bae8cbd	2026-08-23T23:47	2026-08-23T23:47:50				3|2026-08-23T23:47:50	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00125	125	docs/knowledgeos/brainstorming/kernel/20260823-235306-williamson-knowledge-and-its-limits-extraction.md	kernel	False	True	17735	718	13ea86adedceac64d6d8e6b0fb6535a8	2026-08-23T23:53	2026-08-23T23:53:06				3|2026-08-23T23:53:06	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00126	126	docs/knowledgeos/brainstorming/kernel/20260823-235825-audi-epistemology-three-kinds-of-grounding-extraction.md	kernel	False	True	22956	950	4176891cae26834e16029c11835f6713	2026-08-23T23:58	2026-08-23T23:58:25				3|2026-08-23T23:58:25	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00127	127	docs/knowledgeos/brainstorming/kernel/20260824-000400-shieber-external-epistemic-lens-knowledge-is-not-one-thing.md	kernel	False	True	28257	1391	05c2fc6457294d0a3a96c1540af3db54	2026-08-24T00:04	2026-08-24T00:04:00				3|2026-08-24T00:04:00	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00128	128	docs/knowledgeos/brainstorming/kernel/20260824-001005-critical-thinking-source-inquiry-and-question-primitive.md	kernel	False	True	39582	2152	824895aa284cb0806f05412fb73b461a	2026-08-24T00:10	2026-08-24T00:10:05				3|2026-08-24T00:10:05	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00129	129	docs/knowledgeos/brainstorming/kernel/20260824-001108-knowledge-kernel-philosophical-lenses-integration-chinese-tarka-audi.md	kernel	False	True	24052	329	6319a3213994fd908b0e27425a18598e	2026-08-24T00:11	2026-08-24T00:11:08				3|2026-08-24T00:11:08	3-filename-datestamp	defn|claimword	2	YES	NOT-READ	
Q00130	130	docs/knowledgeos/brainstorming/kernel/20260824-001634-decision-power-model-aims-information-evaluation-decision.md	kernel	False	True	32560	1673	298295b553d7917d3d10e07f3efd2547	2026-08-24T00:16	2026-08-24T00:16:34				3|2026-08-24T00:16:34	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00131	131	docs/knowledgeos/brainstorming/kernel/20260824-002008-nyaya-sutra-lenses-critical-extraction.md	kernel	False	True	25063	412	f67292caadf7f749e519761856e44546	2026-08-24T00:20	2026-08-24T00:20:08				3|2026-08-24T00:20:08	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00132	132	docs/knowledgeos/brainstorming/kernel/20260824-002503-quine-word-and-object-stress-test-of-multi-lens-method.md	kernel	False	True	25380	1185	0424e0dc033fbd80ded1a8f0b7c5b9cb	2026-08-24T00:25	2026-08-24T00:25:03				3|2026-08-24T00:25:03	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00133	133	docs/knowledgeos/brainstorming/kernel/20260824-002740-tractatus-logico-philosophicus-lenses-for-kernel.md	kernel	False	True	20902	328	82d4dc82df5c5a301975070828928c82	2026-08-24T00:27	2026-08-24T00:27:40				3|2026-08-24T00:27:40	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00134	134	docs/knowledgeos/brainstorming/kernel/20260824-003307-managing-memory-for-ai-agents-agent-memory-is-not-knowledgeos.md	kernel	False	True	33257	1549	2fc24b9d4c214a66c2c79a475ae4cc60	2026-08-24T00:33	2026-08-24T00:33:07				3|2026-08-24T00:33:07	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	D0003
Q00135	135	docs/knowledgeos/brainstorming/kernel/20260824-004125-managing-memory-for-ai-agents-agent-memory-is-not-knowledgeos-duplicate.md	kernel	False	True	33257	1549	2fc24b9d4c214a66c2c79a475ae4cc60	2026-08-24T00:41	2026-08-24T00:41:25				3|2026-08-24T00:41:25	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	D0003
Q00136	136	docs/knowledgeos/brainstorming/kernel/20260824-004343-review-of-deepseek-tractatus-extraction-entity-claim-status-distinction.md	kernel	False	True	25871	1224	53648cfd89dc3867c55534ef02496901	2026-08-24T00:43	2026-08-24T00:43:43				3|2026-08-24T00:43:43	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00137	137	docs/knowledgeos/brainstorming/kernel/20260824-005129-inquiry-and-question-layer-refinement.md	kernel	False	True	13227	654	6b8a7993f3d192403175178687471e22	2026-08-24T00:51	2026-08-24T00:51:29				3|2026-08-24T00:51:29	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00138	138	docs/knowledgeos/brainstorming/kernel/20260824-005427-cavell-must-we-mean-what-we-say-knowing-versus-acknowledging.md	kernel	False	True	22119	332	07424b3aeb33efccd6f0d87e8b035081	2026-08-24T00:54	2026-08-24T00:54:27				3|2026-08-24T00:54:27	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	D0004
Q00139	139	docs/knowledgeos/brainstorming/kernel/20260824-005813-davidson-lens-interpretation-must-not-become-admission-reaktion-2.md	kernel	False	True	21954	888	880700bb487246ee47e417050d2ef856	2026-08-24T00:58	2026-08-24T00:58:13				3|2026-08-24T00:58:13	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00140	140	docs/knowledgeos/brainstorming/kernel/20260824-005850-davidson-lens-truth-interpretation-and-epistemic-accountability.md	kernel	False	True	27637	1223	d2976314da789424d477e68a7e574e9c	2026-08-24T00:58	2026-08-24T00:58:50				3|2026-08-24T00:58:50	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00141	141	docs/knowledgeos/brainstorming/kernel/20260824-010352-brainstorming-phase-closure-recommendation-and-synthesis-dossier.md	kernel	False	True	2782	64	163bd369e91e4b1583c2ed7ce6409626	2026-08-24T01:03	2026-08-24T01:03:52				3|2026-08-24T01:03:52	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	
Q00142	142	docs/knowledgeos/brainstorming/kernel/20260824-010419-knowledgeos-multi-lens-brainstorming-synthesis-dossier.md	kernel	False	True	31845	1248	2d9b36a46956817841ee54563ffc8df5	2026-08-24T01:04	2026-08-24T01:04:19				3|2026-08-24T01:04:19	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	D0005
Q00143	143	docs/knowledgeos/brainstorming/kernel/20260824-010504-knowledgeos-multi-lens-brainstorming-synthesis-dossier.docx	kernel	False	True	49507	201	a5a6fa8ce06f36c39975f11db778f890	2026-08-24T01:05	2026-08-24T01:05:04				3|2026-08-24T01:05:04	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00144	144	docs/knowledgeos/brainstorming/kernel/20260824-010537-knowledgeos-multi-lens-brainstorming-synthesis-dossier-duplicate.md	kernel	False	True	31845	1248	2d9b36a46956817841ee54563ffc8df5	2026-08-24T01:05	2026-08-24T01:05:37				3|2026-08-24T01:05:37	3-filename-datestamp	claimword	1	LIKELY	NOT-READ	D0005
Q00145	145	docs/knowledgeos/brainstorming/kernel/20260824-010840-research-extraction-agent-prompt-for-book-knowledge-extraction.md	kernel	False	True	22772	1256	7a989065c11fb6e437f525fb6a7eb02e	2026-08-24T01:08	2026-08-24T01:08:40				3|2026-08-24T01:08:40	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00146	146	docs/knowledgeos/brainstorming/20260824-011536-quine-review-assessment-eight-findings-for-kernel-work.md	(root)	False	True	13252	476	b8d1f7c3a5d1a77c1767d1f049f43be2	2026-08-24T01:15	2026-08-24T01:15:36				3|2026-08-24T01:15:36	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00147	147	docs/knowledgeos/brainstorming/kernel/20260824-013116-logitica-extraction-preserve-reasoning-structure-not-solutions.md	kernel	False	True	40526	1849	6c0a814cd906d42af4f7edcaa1ce52e7	2026-08-24T01:31	2026-08-24T01:31:16				3|2026-08-24T01:31:16	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	D0006
Q00148	148	docs/knowledgeos/brainstorming/kernel/20260824-013721-philosophy-of-complex-systems-situated-model-mediated-knowledge.md	kernel	False	True	60313	3374	559ad24d65e2574674a908feb74b9c40	2026-08-24T01:37	2026-08-24T01:37:21				3|2026-08-24T01:37:21	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00149	149	docs/knowledgeos/brainstorming/kernel/20260824-014614-chalmers-conscious-mind-conceptual-distinction-before-functional-modeling.md	kernel	False	True	63479	3812	a3c46c07db8f48d7c1433c6b03420943	2026-08-24T01:46	2026-08-24T01:46:14				3|2026-08-24T01:46:14	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00150	150	docs/knowledgeos/brainstorming/kernel/20260824-020611-wave-1-kernel-extent-versus-contents-adjudication-status.md	kernel	False	True	7922	58	8062712389316f94e4c3ae188d6ea2fd	2026-08-24T02:06	2026-08-24T02:06:11				3|2026-08-24T02:06:11	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00151	151	docs/knowledgeos/brainstorming/kernel/20260824-020936-chalmers-conscious-mind-research-extraction-protocol-rerun.md	kernel	False	True	33813	1633	b06becb7778b3c4a11faf7004d4ed586	2026-08-24T02:09	2026-08-24T02:09:36				3|2026-08-24T02:09:36	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	D0007
Q00152	152	docs/knowledgeos/brainstorming/kernel/20260824-021011-chalmers-conscious-mind-research-extraction-protocol-rerun-duplicate.md	kernel	False	True	33813	1633	b06becb7778b3c4a11faf7004d4ed586	2026-08-24T02:10	2026-08-24T02:10:11				3|2026-08-24T02:10:11	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	D0007
Q00153	153	docs/knowledgeos/brainstorming/kernel/20260824-021526-williamson-modal-logic-as-metaphysics-extraction.md	kernel	False	True	36268	1755	1145e45df9159c5598f10f5f0e4662fd	2026-08-24T02:15	2026-08-24T02:15:26				3|2026-08-24T02:15:26	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00154	154	docs/knowledgeos/brainstorming/kernel/20260824-022039-research-direction-formal-model-before-technical-scenario-testing.md	kernel	False	True	9340	539	cde9ddf7eafab527d9478b6289bcf705	2026-08-24T02:20	2026-08-24T02:20:39				3|2026-08-24T02:20:39	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
Q00155	155	docs/knowledgeos/brainstorming/kernel/20260824-023136-nyaya-vaisesika-indian-logic-and-atomism-extraction.md	kernel	False	True	41237	2207	808fc0769f8c549acdda8d039e33b3fd	2026-08-24T02:31	2026-08-24T02:31:36				3|2026-08-24T02:31:36	3-filename-datestamp	typed_arrow|claimword	2	YES	NOT-READ	
Q00156	156	docs/knowledgeos/brainstorming/kernel/20260824-024119-architecture-patterns-with-python-technical-pattern-set-extraction.md	kernel	False	True	89445	4186	ec005d7f3f5da472196810cd13b563ff	2026-08-24T02:41	2026-08-24T02:41:19				3|2026-08-24T02:41:19	3-filename-datestamp		0	REVIEW	NOT-READ	
Q00157	157	docs/knowledgeos/brainstorming/kernel/20260824-024726-rag-as-controlled-knowledge-access-layer-not-knowledge-model.md	kernel	False	True	40341	2110	b6a082cbc07b733ffd54948287a67356	2026-08-24T02:47	2026-08-24T02:47:26				3|2026-08-24T02:47:26	3-filename-datestamp	typed_arrow	1	LIKELY	NOT-READ	
